sentence,Unigram,Bigram,Trigram,Quadrigram,Unigram_Add1,Bigram_Add1,Trigram_Add1,Quadrigram_Add1,Unigram_AddK,Bigram_AddK,Trigram_AddK,Quadrigram_AddK,Unigram_AddToken,Bigram_AddToken,Trigram_AddToken,Quadrigram_AddToken
7 . शनि : शनिदेव गरीबों से अत्यधिक प्रेम करते हैं अत : उनकी कृपा प्राप्ति के लिए घर के नौकरों को खुश रखें।,-194.35524200117445,-126.25265643416158,-43.94113446292852,-20.385470741733464,-194.74716620311975,-230.68972994077131,-259.34906304044205,-265.6024235559397,-194.54732886693893,-219.4339998351507,-248.22096205809726,-255.18023099480172,-284.7620675081787,-288.6172067224806,-288.7767799882512,-288.77723068745115
' ट्रांसजेंडर ' भी भारत के नागरिक हैं।,-58.16807408661066,-44.1907640315242,-24.330136093672717,-15.079185205536252,-58.3548727255128,-71.84520665865517,-90.34380905877978,-93.63200913500344,-58.261477666460806,-67.65694219499295,-86.27245752426867,-90.1550821668411,-101.86328871400171,-103.82431267681334,-103.95724793387362,-103.95736335913254
समाज सेवा और जीवन के प्रत्येक क्षेत्र में सफल होने के लिए स्वस्थ रहना आवश्यक है।,-112.34887102668766,-74.10484667041443,-47.96771138808958,-21.057164954342095,-112.86734925305626,-129.9588950763833,-169.0267128561827,-179.23346989147993,-112.6102558576891,-121.53165170227516,-160.74820104464845,-171.88906483755645,-192.4571082435616,-195.8894840630486,-196.36690299595656,-196.36854645051164
दुर्ग ग्रामीण विधानसभा क्षेत्र में सर्वाधिक 342 सर्विस वोटर्स हैं।,-92.49467750195693,-44.49551277939297,-24.469777957999824,-14.75068113856422,-92.58223558614884,-96.93756705463518,-115.91720969894911,-118.15775041032583,-92.5361489337588,-91.98252080415237,-111.40463537446081,-113.89553434800787,-125.40231563134684,-126.92589629340657,-127.06199006760563,-127.06215357701178
"वहीं दूसरे पक्ष के रंजीत मांझी के आवेदन पर सदानंद यादव , शिवानंद यादव सहित 6 लोगों को नामजद बनाया गया है।",-169.43463736400088,-101.25536833035402,-45.469009691142176,-19.602711402483834,-169.93432214191387,-191.5852081445723,-225.94742844878047,-238.51854820060754,-169.6856015943904,-180.1939078336447,-215.10868900027603,-228.86322230994767,-261.5489187137707,-265.3052949506219,-265.63210457959144,-265.66011741771206
"पृष्ठ 115000 जापानी येन ( JPY ) की विनिमय दर हाँगकाँग डॉलर ( HKD ) , बिक्री और रूपांतरण दर प्रदान करता है।",-207.5692361638284,-81.69813705312905,-29.120834469024256,-17.089633875729135,-207.22794466359588,-205.57754244629032,-228.59755619011554,-237.7966550009904,-207.3734910038567,-192.70982604220006,-215.47117023233156,-225.49755597988008,-274.4220635846123,-276.906444021383,-277.2206077873186,-277.2250648133036
नंबरों के ढेर बटोरने में लगे बच्चे शायद ही कभी पाठ्यक्रम के बाहर जाकर ज्ञान की खोज में लगते हैं।,-157.9829518350544,-105.84981469598253,-44.087232438257864,-16.360119050998318,-158.43313667686417,-191.02915879640858,-222.276843068186,-228.472047707085,-158.20830826472167,-181.43850155361227,-213.2732732647507,-220.30755297456594,-238.10364062545435,-242.44172817720818,-242.57291749250854,-242.57345634151005
"सेना प्रमुख एमएम नरवाने से लेकर सीमा सुरक्षा बल ( बीएसएफ ) के प्रमुख राकेश अस्थाना और केंद्रीय रिजर्व पुलिस बल ( सीआरपीएफ ) के प्रमुख एपी माहेश्वरी , सभी पिछले 10 दिनों में जम्मू - कश्मीर का दौरा कर चुके हैं ताकि हालात की समीक्षा की जा सके और सरकार को इस बारे में जानकारी दी जा सके।",-435.64902369819674,-245.24177065985768,-123.14831426670541,-59.34384705956642,-436.8891321699431,-476.05419871539067,-574.9620507293697,-618.0437425306901,-436.2549683453323,-443.43516462933167,-541.8671182491238,-588.7705001931622,-684.6722173302633,-692.9701575776263,-693.05547017078,-693.065086892224
कांकेर।,-17.00481203010152,-11.167162200108107,-11.167162200108107,-11.167162200108107,-16.780822928845133,-21.477015706141085,-21.76468815362956,-21.76468815362956,-16.882761431062836,-20.861928228453163,-21.198381215610954,-21.198381215610954,-22.243153303580492,-23.102217842504928,-23.102227467375588,-23.102227467375588
15 वें वित्त आयोग से 13 करोड़ 50 लाख रुपये का बजट मिलने से योजनाओं को रफ्तार मिलेगी।,-140.1055159342475,-90.32624649714074,-42.64730900157764,-23.703286514456572,-140.6792946218549,-164.68712197122122,-193.57354916976402,-202.17752623137878,-140.39480105132523,-154.57842966091363,-184.49841063390335,-194.36167761362975,-216.94031220375695,-219.45980035041487,-219.46980830878,-219.47046263381
अग्निकांड पीडि़तों के दोबारा बनेंगे आशियाने,-66.45194649368658,-35.64853273210553,-14.632898102907834,-11.860309380668053,-66.19728680272036,-75.7989587882537,-76.86561085543995,-76.86555310566011,-66.31587272277464,-73.4819325904858,-74.4827956556986,-74.48268015891804,-79.23420300505626,-80.85778403008162,-80.85783073059795,-80.85783073004208
"2.92 जागरण संवाददाता , हाथरस : गुरुवार से जिले की सभी सरकारी राशन दुकानों से लाख कार्डधारकों को गेहूं और चावल का मुफ्त में वितरित कराया जाएगा।",-213.22533977516304,-137.19041352657945,-58.16141909165277,-21.806856422664627,-213.51762423415906,-253.71924786400302,-293.22513447371205,-304.07362060442,-213.35279286743778,-239.68173129646127,-280.8704634133316,-292.96669163218445,-318.87724732745477,-323.4086292378949,-323.4295037743256,-323.43126434490705
"बिजली संकट से जूझ रहे देश में जहां बिजली उत्पादन क्षमता का इस्तेमाल नहीं हो पा रहा है , वहीं मौजूदा बिजली का ट्रांसमिशन करने के लिए भी पर्याप्त उपाय नहीं किए जा रहे हैं।",-243.20602644530092,-145.21861756949176,-80.47183124307432,-47.043820661627294,-244.25439473843153,-265.7985596729461,-331.1064967684994,-368.03113227876884,-243.7343833751851,-246.71992248469405,-312.4566049938335,-351.42964879378366,-410.35291817851476,-415.39465597021,-415.7875093191798,-415.83584244941534
"जवाब - कतई नहीं , यह तर्क ही गलत है।",-72.52186282610471,-53.77228252964078,-27.64592938465736,-14.258204653466423,-72.82546168596734,-88.91251394136144,-110.91709432947417,-114.95279466752741,-72.6749153974603,-83.57157941482222,-105.78438772084336,-110.31889798640816,-124.87509518322102,-126.75022563535177,-127.06152811020173,-127.06178789907277
"इसमें रान ( जांघ ) बजा चल पड़ते हैं , का जिक्र है।",-111.04335163775616,-62.77530796276747,-25.70132236957275,-13.246603741787943,-110.55163043385694,-122.99203344569062,-143.65702891473714,-145.69118661622136,-110.73797376275434,-116.9725046214734,-137.56106543946754,-139.99076977883198,-159.4458197278585,-161.37349718983887,-161.70709887973194,-161.70716596598058
निर्धारित कवरेज के अंदर पात्र गृहस्थियों की पहचान की जिम्मेवारी राज्य और संघ राज्य क्षेत्रों की है।,-134.6706414720389,-86.90380648619801,-35.97596646347817,-15.261506762330209,-134.4218753147551,-158.5995511945044,-185.35608437512158,-194.10645636109462,-134.48890475101425,-150.75394386977618,-177.5311388513069,-186.91334033352643,-204.0308688850843,-207.59897255946217,-207.90963835037883,-207.92000968882792
उन्होंने 18 गेंदों में 2 चौके और एक छक्का लगाया।,-81.80488557964827,-48.67328494878731,-27.033879210811442,-14.142691766344578,-82.08887047342493,-92.56448130191669,-108.4720775948745,-111.0571734147001,-81.9481243071555,-87.18782429557184,-103.37477084204323,-106.38264723620809,-125.02774028335413,-127.02639519488933,-127.03232217939694,-127.03242800266845
